Me, ready , -99.88517249160975, -96.46729513253288, N
Thank you , -167.55575719790662, -172.27784830562538, P
diaries fr, -101.35314817786613, -99.26374792206998, N
London is , -154.13407650641656, -152.68298534645308, N
I'm not su, -163.20844022205182, -164.10621646319203, P
keep your , -85.3145598166123, -85.96820137677203, P
I work in , -157.33619837476255, -152.41351041976085, N
New York D, -35.84638190227285, -33.77225569587209, N
Indian far, -193.38391935477676, -186.4607672442629, N
someone cl, -149.84231940639458, -146.74262193488778, N
Russian De, -97.28967439195631, -93.3758919050175, N
Coronaviru, -102.79253942970293, -94.70391028900063, N
During thi, -127.06026956150691, -131.64536555951585, P
@GMB @erro, -108.73227995486963, -108.9025386660822, P
@alok_pand, -162.78599054586454, -155.5863207053552, N
So we re b, -190.67566778915668, -182.39788462873761, N
Who wins a, -79.9205601951424, -72.83502599244667, N
prices tum, -142.76578949176766, -136.60410067858328, N
Supermarke, -132.44262019575586, -131.5883399950887, N
Via https:, -139.636310626343, -135.89834202708315, N
Rice price, -119.34887733282729, -112.86341302596428, N
Pleased to, -141.0043156414199, -144.1394883707081, P
https://t., -50.59960823478389, -48.968724123728244, N
Amazon, Wa, -165.00733888547532, -161.6678608948897, N
@JohnCorny, -166.1096954414836, -159.00182698729742, N
After due , -226.82711958612174, -215.5566854198064, N
If alien a, -151.0081064372763, -147.48842358057485, N
People are, -92.89714218089149, -86.72844334950395, N
Essential , -199.5352254292232, -198.88104771279504, N
Sorry rest, -148.7150279438383, -152.02431223255056, P
Just woke , -118.62412110195196, -111.62442914904369, N
This is ho, -143.45744665698638, -137.56187416161438, N
Price goug, -109.19714599991528, -99.47476296946739, N
I'm actual, -167.38474087592962, -163.40216763649752, N
I'm actual, -134.28819889911836, -131.84926937308487, N
 CONSUMER , -204.15705369357303, -200.8985393308613, N
Gas prices, -81.60580064951701, -75.42060964011996, N
During thi, -127.81130329757963, -130.52973272479286, P
Older adul, -169.83758604182967, -163.4422607938971, N
AHOY Comic, -93.6574717092163, -88.72519902950137, N
Why arent, -113.4096999363333, -110.21573846036036, N
#Coronavir, -178.41411514467558, -171.76940010632052, N
Covid-19/ , -45.27281169290077, -43.67098689122037, N
It's quite, -144.1748694093546, -137.28739708729788, N
Queensland, -188.3341897106069, -175.1807264201282, N
Yikes- rea, -154.5091285475641, -152.148577375416, N
#VONHRP De, -155.64110892524891, -153.65825956135689, N
DEMOCRATS , -79.01692531868575, -74.35504064993984, N
Be wary of, -56.427712972726326, -53.759016960405475, N
NY: 18- to, -108.56457151852605, -105.44709085568495, N
If you ha, -103.56200118691275, -103.16252732826189, N
@CliftonPA, -36.66191150004043, -33.58060679393735, N
The most i, -91.33817602044952, -89.08073702018643, N
How South , -139.73113774647297, -132.84149575498955, N
Avoid Pani, -80.88701139136165, -75.85032637210324, N
Be a step , -44.201879254666565, -45.323014406379045, P
If we shut, -149.935531581039, -149.44462122598512, N
There is n, -127.9312975625718, -129.58121559209917, P
Don t pani, -164.69393916521452, -162.36865737369155, N
Kroger, th, -186.02304893672311, -176.32434925657412, N
Scammers a, -122.4523497509478, -116.7458670716783, N
#Coronavir, -111.14655831800594, -109.57531632024148, N
@ELITESHAD, -93.38544025451061, -92.38469177332045, N
The Iowa G, -102.96528220894203, -100.4586769238885, N
To all the, -187.2952163768768, -183.59851215451172, N
science be, -42.99787642310321, -44.226014398395364, P
You know h, -159.10793474885054, -152.88238059835373, N
You need t, -194.96478063992484, -190.57656977507938, N
One for th, -137.28448908799226, -132.00933992817616, N
@AZDHS Sta, -149.95797330656822, -150.6876227334657, P
@DrDenaGra, -146.9825960516564, -147.55212851753654, P
@KateMcGee, -151.21822694679275, -151.42522167659646, P
Instead of, -85.72729902533159, -84.94804464275384, N
It's fucki, -83.07929608179096, -82.4435484194585, N
96 The may, -96.27797911802304, -93.33543731671921, N
Latest @WF, -206.01650955360515, -198.94441611858485, N
What I don, -149.26259104353474, -146.60872230324338, N
Time for g, -112.9140172112991, -111.03033836079084, N
@DC_Ranchi, -155.33446077500116, -150.1608284693507, N
@HemantSor, -160.80319339091164, -155.6142642889555, N
Now , the , -89.3731504572354, -90.02728632757855, P
For one ge, -91.06972609483576, -89.3333928072031, N
Im not sur, -193.23706583892582, -189.33266809013446, N
Chinese co, -195.5662681052906, -191.19885433129124, N
@Josh_conn, -103.36184360247547, -100.11494221789182, N
Accidenta, -63.679338814004495, -57.28944765504109, N
COVID 19 s, -41.92061408732163, -40.43961894884606, N
#Germanys, -110.69238128572987, -107.89744031435848, N
COVID-19 P, -56.995971182159636, -57.04247674034077, P
? Don't pa, -143.5773091151616, -140.6894155872645, N
Okay so al, -157.26935146198116, -150.8998970142136, N
#Coronavir, -59.389899537900824, -60.68861890905454, P
COVID-19 c, -116.15556496157235, -115.03463781411423, N
A few peop, -129.37055465699504, -124.04368604593412, N
BCG s firs, -115.06979453027388, -110.09757855911991, N
@jasonrant, -126.67718790916075, -124.3003615619703, N
One of the, -85.15434694913519, -79.9546730149239, N
#coronavir, -172.81449279087886, -167.27066907759632, N
If you nee, -105.60874027217919, -104.30518658267242, N
As Senate , -174.63074301741491, -167.55841770525754, N
Facebook G, -135.38139457859822, -134.31072644121411, N
No toilet , -12.723449473979858, -12.54330196198726, N
Part 2 No , -26.76863076362943, -26.430757917824863, N
Part 2 No , -26.76863076362943, -26.430757917824863, N
Virus Diar, -235.2420946241511, -228.6212787889527, N
Seriously?, -163.7224710828368, -165.35177508882484, P
#Oil price, -137.0170700364407, -126.6113922402854, N
So far COV, -121.49729820476475, -117.4008523105287, N
@BBCBreakf, -135.7566783036594, -137.6033039736762, P
UPDATE Ant, -175.52281136378912, -162.5079171041164, N
I have a s, -150.39848177621514, -147.04661290576735, N
There's wo, -144.57984299065046, -141.5187230146348, N
Contactles, -93.62288749646551, -93.89623498164356, P
This is sc, -119.69682648251748, -116.62134226036476, N
It s a tra, -199.91895595357533, -194.48311532249954, N
U S stock , -122.50789945791229, -116.48688438772902, N
Elderly me, -171.22866385019847, -168.95413237697113, N
This has t, -85.10679348392176, -77.5531493461458, N
MIA chief , -135.18906721201165, -127.19835090740138, N
It might g, -122.44106626620479, -122.12008270407284, N
US #stocks, -279.04830958992886, -265.2341694514694, N
COVID-19: , -237.54186881120796, -235.84249510679572, N
1) The gro, -183.4521191549208, -181.08858421061953, N
Negative O, -159.42234072454121, -148.42127130217042, N
Brent has , -214.29456548823092, -193.67738831662524, N
launches C, -162.5282213436085, -160.1241407152644, N
Went to th, -148.61709050268254, -141.9753293857031, N
Could you, -165.63656318199114, -159.86345570118965, N
Has anybod, -221.60844202247318, -218.8383073673711, N
If you rec, -159.185505144281, -159.5938984502189, P
As Persona, -78.133017723603, -76.70360289783096, N
Greedy @Ai, -221.5620270471496, -218.2995183536369, N
What s wro, -53.09167422228497, -52.00618724215585, N
#Covid19SA, -89.73270366592291, -86.28765952566887, N
Yep no pan, -113.69365361431993, -107.80631902233623, N
The Below2, -108.9027613443095, -102.83192505823035, N
The need t, -149.64945673019275, -146.90291446773244, N
Time and a, -140.94127014559444, -132.47919273186974, N
CALL YOUR , -102.70468927138538, -98.39296018424486, N
FDA is bur, -231.0160170103126, -230.35560380418846, N
Crude oil , -71.63690378741407, -66.08748784316072, N
Corona Ko , -108.58138581067007, -111.43830305498257, P
#BigThreeC, -148.18392332017757, -144.25527608709703, N
US Grocery, -34.589067844968795, -34.91856998296337, P
I joke abo, -157.31128485808662, -152.86477033714982, N
The shitom, -22.77718237555582, -21.132791825032463, N
Bloody cra, -156.47041439370037, -155.93863126290225, N
A new cons, -124.13341337230628, -123.22897764583179, N
Estimated , -29.17737337347434, -28.61089680252624, N
PRICE ALER, -179.91461522868954, -179.28667484807337, N
That's bec, -170.74989651670538, -165.769867028641, N
The AG s C, -148.8815833264908, -144.01278147987375, N
On hold to, -167.8832700099398, -165.6643799775944, N
Salon: Wit, -87.02799284428396, -80.4808483724744, N
Man charge, -62.141686641743455, -57.18335748438199, N
Now that w, -76.3475066510463, -77.19609722794415, P
Here are s, -51.67326992797624, -51.08770791777362, N
The kindne, -105.28329671198536, -104.47193170484346, N
Could DTru, -160.4498583621594, -161.33102002568907, P
Mayors, fi, -66.54759391579793, -66.28171014595246, N
Tito's Vod, -47.677877852105716, -51.54324880853277, P
#Restauran, -247.39710004002768, -245.36299445550316, N
Online sho, -75.07238215168437, -75.55582833288497, P
CSBS has p, -176.74491283207178, -175.89630859214833, N
@SeanSilco, -182.04264957739554, -179.08162970585101, N
CTSI cance, -147.66896517765662, -142.1588600377644, N
"The rules, -161.0646025997844, -156.1257584740352, N
Man licks , -62.504197462774755, -58.01218155151304, N
3 Capital , -216.8827838323703, -201.54743638786738, N
Americans , -109.79697095877295, -104.65465152265294, N
for ppl lo, -207.18566142202852, -204.07708629372937, N
--@AGBecer, -167.49472391999933, -154.03866125122244, N
The Russia, -195.2616541463986, -185.071674193793, N
Global or , -64.44086572948315, -57.84696234464544, N
Coronaviru, -131.59919010281672, -127.99820678172769, N
NZ Prime M, -159.38605448163028, -150.7709566502798, N
CONSUMER A, -143.51150710034, -135.85716105550503, N
Our team a, -150.74282855923093, -149.45289902272577, N
Rob can yo, -81.2216346295425, -79.32132960135823, N
Survey: US, -33.298586842658636, -31.499839260548306, N
Good morni, -136.05346814634626, -133.12763761607843, N
I dunno if, -124.38579281582346, -118.07387058807166, N
@caroldunc, -123.06072080291857, -123.69108244296189, P
The spread, -67.34798509220316, -63.04741418008831, N
Working at, -93.24952468401328, -93.22215224065, N
I know we , -115.11568081551515, -110.4044632271856, N
We can all, -160.17615088010947, -155.270397774809, N
Dear @Targ, -108.19846743855526, -106.65449237292695, N
So it look, -139.2592891409231, -141.36319897116533, P
I wrote a , -115.52320819576197, -115.41123658108751, N
Price goug, -84.17785735300863, -74.9420090163012, N
Gov Evers , -157.5028891178208, -154.20869289765508, N
Calls for , -64.50985559759833, -66.29052228278579, P
#Mythbusti, -137.10474856516026, -134.9132877765603, N
@majortoma, -120.4711593890772, -119.02626202200074, N
If you're , -151.26102617404874, -147.7709343991746, N
It is natu, -148.50891955628842, -146.40907911924845, N
#Coronavir, -125.76106589872286, -123.95892528644752, N
Panic buyi, -43.48170125577116, -40.84000496449031, N
Covid-19: , -86.77659455663168, -82.73510853637409, N
@tracyallo, -177.46147742910819, -171.95003880670103, N
South Afri, -177.92345919115726, -174.2949991261137, N
Its criti, -168.48783876603656, -169.23907573250847, P
Consumer A, -103.5127535508516, -100.6503586614909, N
People pa, -99.84329452472825, -95.27263466573027, N
Stock inve, -224.30572107226, -212.9688484608479, N
In this mo, -102.738772894072, -101.90265398389671, N
The @Natio, -121.52763823099424, -112.61980435795972, N
Where the , -72.94097142750294, -67.65481907712363, N
Are #COVID, -105.70955596037699, -104.4179993155086, N
There are , -147.3957597152705, -139.00029615134605, N
Are we doi, -161.59054047878578, -148.42276499993204, N
Despite bo, -151.9030051457705, -148.87855976278436, N
The Fed pr, -116.50574087290289, -113.16764936714304, N
Im bored , -159.6772925541831, -159.0575593322185, N
Betty's fa, -174.45448903627099, -167.25552082981653, N
It isn't C, -65.22703836009255, -61.62413935792155, N
Economic i, -182.57691017980065, -183.58373481896203, P
Have plent, -122.97263352033237, -117.95199092144347, N
I ve seen , -197.68179527414895, -190.36876194089513, N
Instagram , -62.751043351203, -62.394891537228254, N
In light o, -133.94402042189918, -134.6077784380282, P
#McKinsey , -181.8027369438027, -181.4349544561033, N
Banks pres, -129.2903452911277, -127.01616623725296, N
Question f, -129.7011252093762, -128.42183699251797, N
I need to , -43.36190184268936, -39.43163555389754, N
With the C, -135.30573822659943, -129.1562248529388, N
I went to , -151.5708489323482, -149.34878532441155, N
Seriously , -143.2458179143377, -146.85827159676717, P
This is th, -89.56625466006126, -88.27255023949944, N
Still have, -119.9250182249931, -119.51132385587312, N
As tough s, -135.29586826274914, -135.04099156646393, N
Quick run , -62.39523610321884, -61.996052138084956, N
DEMOCRATS , -87.72094999679909, -83.79359503004333, N
Almost got, -163.83569995113146, -160.710526219827, N
.@sedgwick, -112.69267664303857, -115.44368176888037, P
@Walmart #, -132.70874960147918, -130.11888828652292, N
Covid-19: , -103.12050736995931, -98.27555843605649, N
This is th, -127.11769971760481, -123.44158541297165, N
Odd that J, -99.67889801150307, -99.27649718958497, N
Aceng We a, -139.5682227017027, -131.22963212604353, N
#coronavir, -191.5944192940483, -185.18318649034845, N
why are yo, -137.62300867886995, -128.5886879304775, N
3 Capital , -213.51913912476138, -198.6723848628058, N
It's hilar, -125.97387007619001, -119.14840991736358, N
#COVID2019, -70.77343751330204, -70.69410850756547, N
People are, -166.97006483309954, -155.63404836992052, N
More In De, -186.8269844856788, -179.6818498038524, N
This will , -193.8207522841028, -185.20645316559734, N
? NEWS ? #, -92.1242850601436, -84.35728062627251, N
New Bangor, -216.35715533724186, -212.7900216421022, N
Supply &am, -195.12933848083478, -184.14864129998455, N
updates on, -148.97954758251194, -145.83866708550372, N
Lockdowns , -194.7839505234628, -182.25112954219483, N
This is wh, -155.63061665343187, -151.42760064122933, N
1/2 Chorle, -194.83974532094393, -189.4310001802006, N
what a day, -60.975737501417385, -61.47341938111889, P
I finally , -64.78062585793094, -62.57546197958306, N
survives i, -144.12478570483498, -138.8153826951375, N
@LidlGB It, -101.34773174529732, -102.59817331071974, P
California, -173.83357267958434, -157.88856852022903, N
DOJ spokes, -191.9815474112287, -186.73902390520462, N
Japan Canc, -42.30956584225942, -41.09397362035316, N
The number, -126.28905182745747, -127.38396953186657, P
Never thou, -155.85258976865924, -158.67313910702993, P
Could you, -77.68345945373919, -72.63144358977982, N
As a food-, -81.02165008482892, -77.40052264801648, N
Partner Ma, -130.0952295053312, -129.3688088902877, N
The Consum, -99.05464340092298, -91.79152431509186, N
4/ The @US, -183.547104124938, -180.40972433953976, N
@kennedyst, -124.16740849721319, -125.34599538447992, P
Price goug, -189.65785509361424, -186.71166677228436, N
Small busi, -127.63639504773388, -128.29412905503284, P
EU border , -217.9380238887802, -206.95140291172117, N
The @cfo r, -85.4387532111871, -77.78810351611749, N
They're de, -130.39161528243199, -124.69327834732341, N
The North , -162.91744903135142, -158.09617751734703, N
The trade , -117.92081562515006, -111.77138131307468, N
When busin, -95.32247226482407, -89.52826813260751, N
@DrEricDin, -152.2268570256466, -154.28419348048865, P
How to ann, -12.76446768865976, -11.517995921783335, N
It s unfor, -130.1465389597831, -128.1585789525751, N
Are those., -70.16411873075594, -73.25853724634021, P
Leave it t, -52.814126752514596, -48.82781457080086, N
Remember w, -145.80052834596503, -134.18049982915107, N
My latest , -130.39081729150297, -122.79883447882568, N
To the CEO, -156.4010684601523, -157.5304603412869, P
#Coronavir, -79.87371407224956, -75.03150658714648, N
I spoke wi, -164.02490277915274, -166.99223264359304, P
Evidenced , -133.96388967552312, -128.34505590858657, N
My general, -62.0605771902453, -64.45600721014523, P
PR and Adv, -147.61478080681948, -139.1446652223364, N
We need to, -91.48847083998535, -88.5378194730692, N
We want to, -110.01731220622173, -108.38938619064054, N
Gas prices, -71.97090904959987, -69.04814863840035, N
Only 5 cur, -91.24319083773702, -93.01132274984165, P
I m gettin, -138.4482935154395, -134.6370416679534, N
Canadian c, -120.70270322851488, -119.86663969958146, N
The food s, -109.16978916033962, -106.95513150734936, N
Whenever m, -120.9660924325513, -118.32212463045755, N
Coles and , -132.41818282065913, -128.8053061847095, N
Several Gu, -119.84114510533232, -120.60354717970256, P
 Possible , -128.49493130887603, -120.69727544183333, N
Will the e, -31.38053628956662, -29.879736122129614, N
After find, -163.1773814858275, -160.894890349349, N
Becerra: t, -166.08927928708013, -153.2380779764337, N
I hope #co, -91.43929921137641, -87.78098346865266, N
From the F, -169.91975753092032, -166.72304081157174, N
We have b, -82.85931334487813, -80.75185596855566, N
Beware of , -61.58599168048864, -57.72760674869366, N
NO NEED TO, -59.086474482789704, -61.96384690177969, P
The superm, -86.43759684429722, -85.63862142531241, N
Im genuine, -180.70453279221033, -174.92836375765776, N
20 cheap, , -139.4309002571025, -139.51796484941454, P
prices tum, -73.30000468196555, -68.95444236946582, N
"The next , -31.560802949442163, -29.393834038800005, N
A few groc, -171.02963434104802, -168.4435014330078, N
Thank you , -64.60465829625635, -61.07514239355255, N
@Unbalance, -128.501215161028, -119.99753231106288, N
#sheeple #, -212.332293623534, -197.34321156039576, N
Were cont, -119.40073209320805, -120.37653589388519, P
Checks fro, -37.84217977894316, -35.290259713708984, N
COVID-19: , -66.74429665624271, -65.47904296844996, N
This shit , -95.62914099062533, -90.10332091600274, N
.@FCC laun, -64.98030115916978, -64.08266211681027, N
ZOA to MSN, -205.91162077525306, -194.7960773617897, N
all you fo, -174.75743343817817, -170.313609630339, N
Aussie fol, -191.4898217652889, -190.84489034089196, N
Makers of , -81.71678750971796, -77.927511372451, N
I know thi, -115.19768072453854, -113.63870901533006, N
Once rare , -166.01560759540013, -165.1551830992157, N
#NewProfil, -120.09762312724506, -122.60604794042689, P
Prices Pha, -228.17133470118267, -218.22887074060404, N
What's wit, -219.54963673815678, -212.5667323075205, N
I long sus, -115.00305590552917, -108.15021362079281, N
This weeke, -155.28969296911046, -156.59593039964363, P
2/4 sucks , -171.5646330660043, -168.08934115434226, N
Even thoug, -138.25527115227428, -131.17887342505188, N
Still zero, -77.95166126934645, -72.28125489559652, N
@Xico452 @, -73.86269141699694, -70.59382707879584, N
the writin, -251.23753977152046, -250.5193131728046, N
BIG OIL: F, -168.84046375601875, -161.19834970651638, N
Florida Go, -71.35115357016602, -69.76123327662266, N
@piersmorg, -125.31650175377818, -121.79149328144658, N
shoppers s, -118.37674918385702, -108.80280773474001, N
My wife wa, -94.75335276626834, -92.93187045443693, N
Healthcare, -144.63771183819017, -145.26947666017492, P
South Afri, -151.46906970989414, -147.48497815002216, N
Watch out , -17.163961398880794, -14.451264622033062, N
i think im, -60.06887908643091, -57.285430605028836, N
They heard, -127.46578967044452, -121.2762818361393, N
Could you, -61.623595913415215, -57.58708714338032, N
I just get, -101.06606816410603, -98.45087658341095, N
you leave , -55.35461278841467, -54.97412188623652, N
@dtrombino, -92.49130528874763, -89.19873293465486, N
The Big Fi, -193.89162450475393, -190.20907914240394, N
Big retail, -126.1330103960292, -124.56648384702413, N
- @LakeReg, -139.02254700051145, -136.7695312961475, N
Trust me m, -77.35755699943559, -77.01852931045715, N
Someone sh, -89.29691168889907, -88.26671724312948, N
Tips on Su, -126.15257666641122, -120.29854664449304, N
Are you ge, -104.63811194634792, -98.51814976482999, N
CONSUMER C, -96.39865734056949, -95.26457885794267, N
Wanna bet?, -227.29702685716796, -221.49421684513987, N
COVID 19 i, -192.36901628314214, -187.26779367645022, N
Seriously , -112.54073948073624, -111.16575775806584, N
Latest shi, -122.57613034762461, -120.71555341998538, N
Episode of, -162.53503909830357, -158.6101966113341, N
It's a sha, -87.71189670324172, -88.54598780087636, P
Missed you, -128.840667248336, -130.69639694046379, P
As the imp, -198.32629227271823, -195.96256400392778, N
School Clo, -189.49981214610332, -177.53734620094835, N
Why doesn, -165.25606735432194, -160.20594926817182, N
#COVID19: , -49.601812998425416, -50.04458941669911, P
Caller Gle, -97.70892017800112, -94.58199362907993, N
REAL SHIT,, -123.73592726828862, -121.89029811000418, N
EU #emissi, -164.53781114119462, -153.45492246257166, N
This is th, -147.14979672171742, -146.58251529666967, N
Stores in , -107.1192516207169, -110.63936463390581, P
3x as many, -103.17740587094579, -101.24030801452754, N
This sound, -105.845672005591, -105.82370323894874, N
COVID-19 i, -45.10595841467233, -44.66947442650805, N
Now this i, -207.64728268116497, -203.88868367963514, N
9.16am, Fe, -102.66700684535625, -98.30971175323187, N
"Talking u, -195.22387495724308, -184.553358478451, N
stop takin, -69.01019570520323, -71.98729991500774, P
Dear snowb, -80.4208624298829, -79.19669309737617, N
#COVID?19:, -47.79205788443607, -43.09253078158238, N
I just wen, -126.04959106926214, -123.30714917619883, N
Yo but how, -142.83773500311185, -137.75198162149277, N
Lets call , -178.6678665306853, -170.1893886558834, N
@TheSlySta, -80.0431224837614, -79.35578277798143, N
Sir Richar, -173.2492308291754, -168.23939838903476, N
Hi @Prince, -113.21527448646293, -114.30309941214395, P
#USA ?? #P, -105.00103351523633, -104.37019147045656, N
Heres an , -104.36369009976211, -105.42356472108507, P
Okay i can, -154.92637867405588, -147.70580959207032, N
F.A.O any , -80.62883006853629, -78.36462918911771, N
There is e, -33.663277585114756, -31.791560767341366, N
Taking thi, -206.75843686773212, -200.87656559939748, N
I feel sor, -64.93236475805213, -62.86868859481548, N
Germany..., -167.60947161199894, -165.0107017495114, N
@ProudResi, -164.77780518842607, -156.2113266959661, N
Thank you,, -98.76561937289267, -104.29935349468315, P
Walked in , -99.63025113372464, -99.89569221980427, P
This break, -89.6665719868025, -88.32843721889145, N
Pipeline f, -157.91520796378572, -150.167215411848, N
Appears a , -177.19677877200877, -173.50315832269825, N
@ikaveri H, -144.42088250655456, -139.7099185927147, N
People on , -90.81740255141301, -86.85042473715373, N
@JohnnyMer, -133.52171163713984, -132.0111507819914, N
#coronavir, -120.40391391377214, -120.13254064026214, N
@Ripple_Af, -146.12959109970538, -138.247562336096, N
#coronavir, -204.5781168255046, -204.3242836109766, N
A new jobs, -161.54108596011633, -167.16366458304583, P
Watch all , -40.86901652212521, -39.65372475987201, N
BBC speak , -114.3805454765927, -114.67540498058781, P
If you thi, -84.00604699867935, -79.97132631242022, N
@realDonal, -153.39943348099928, -149.01284033373108, N
@SkyNews S, -119.92439993589024, -118.87661668701801, N
@AirtelNig, -91.42852847696003, -91.9782680933556, P
TRIVIA COV, -156.2024031223382, -144.7798995271811, N
Just sent , -58.890529548486015, -57.32130182150688, N
Businesses, -112.50726409728456, -104.38723304135526, N
Im so ang, -139.8924607465643, -139.47797408525503, N
@JakeNalto, -79.89620374935247, -75.73107755883485, N
Imagine if, -167.5409216809359, -161.022001438822, N
Black woma, -92.44916456491877, -84.08345443745112, N
Family: *f, -76.18933092704012, -76.07657606182184, N
#CoronaVir, -57.65242676835465, -55.5951423887577, N
NEW OR NOT, -193.43002554396327, -180.47925379142902, N
Boris John, -68.48360731120027, -68.08170411399449, N
The point , -212.8094026712632, -216.1496814353994, P
Gasoline p, -194.31999382699183, -190.29926337999729, N
So BOJO re, -218.3680473518233, -211.5422070014578, N
Clorox Fab, -76.61259208221043, -80.20034985349967, P
UV Sanitiz, -118.27888136526754, -112.09596766653368, N
Lysol Lot , -111.90856984745963, -117.19051396903362, P
People in , -68.50162907313106, -68.7290841540822, P
@DXOS3 Goo, -217.32001597689924, -208.3335844028931, N
My girlfri, -151.01931514991057, -145.32526077252848, N
Rising COV, -175.2380161639475, -168.2366657585557, N
People hav, -154.55823120603677, -143.3347594519833, N
Feel badly, -173.03175673066585, -169.8722373339242, N
#Coronavir, -63.0775173096566, -58.98804553392469, N
Bust bored, -49.768599370079784, -48.32927435633671, N
A new repo, -124.55793151228626, -120.83877843535525, N
Anastasia , -128.48774149405742, -121.7876017871566, N
The FCC ha, -136.13327616314908, -137.4913070068049, P
Is the ter, -131.63795488100214, -129.88690842210156, N
I know we , -70.63114227522408, -68.17543268717719, N
As COVID-1, -99.11017947049876, -99.6802306088454, P
My Thought, -57.66861362764279, -54.91550591070433, N
Why are th, -100.96701569268797, -96.52176981751154, N
The people, -111.50110692384041, -108.36020658886162, N
Covid19 ro, -93.2565669480255, -93.79964508222324, P
All I wann, -145.32274521797348, -138.58673742253268, N
GOLD:

Gol, -218.26154185116616, -210.52548071424084, N
Hey, join , -162.88305823257497, -159.40614250379724, N
No certain, -63.9097068879763, -59.779830731637816, N
#FCC - FCC, -50.86344130283178, -48.335087456805134, N
Keep up to, -70.41720455087025, -70.50007069480634, P
Is there a, -79.61171150354204, -78.65517320486191, N
Household , -109.40188440438583, -106.26573678997462, N
@mrdavidbo, -141.9750179524639, -134.77642394672688, N
#NSTlifest, -99.45769862345409, -97.03340470797578, N
If panic , -94.48191234915842, -90.88601971157664, N
'Accidenta, -52.06149709776485, -47.957954130315485, N
@T_Passuel, -173.71138487762758, -169.49692406576065, N
Coronaviru, -44.84060933230262, -45.083496220029986, P
Covid-19 l, -102.01368182121361, -101.78907279211532, N
I call bol, -164.53066970112036, -154.12867159723476, N
Shout-out , -107.70758951290267, -107.77465620382783, P
Hubby is h, -197.70422643785227, -204.8611426556943, P
Sadly, a l, -186.92691377994868, -180.48975497790596, N
Want advic, -138.27599025204069, -139.25821650860337, P
I dont ev, -124.50391970015353, -122.579184761804, N
From music, -181.12069770933226, -176.19707342204666, N
Coronaviru, -79.45840422059274, -73.90334295264083, N
Should all, -176.62623335700957, -175.34943783483817, N
The real c, -101.62874891819234, -98.81380368627784, N
My online , -128.49744346919005, -125.17420733342095, N
Who need s, -65.63148846945765, -64.6995006926443, N
To protect, -192.60588418798443, -191.19584782533846, N
After toda, -115.65994125213514, -114.74274756788861, N
Cant help , -70.88835096802805, -69.84314186852967, N
Cue even m, -99.44227422891079, -96.28770455520905, N
After wash, -162.95429543154407, -159.18626861871428, N
All sporti, -113.59327360057483, -110.54136709207933, N
From our s, -136.8474634802778, -131.8479186189708, N
The Anarch, -139.876581785654, -132.85640896342733, N
#COVID-19 , -70.38196001849671, -69.97806237740383, N
If you re , -89.36054892529162, -90.80410579594626, P
The whole , -114.11403038681945, -109.4417734960843, N
#COVID?19 , -154.56784442947387, -147.51174838519063, N
Syrians ru, -194.10087590484096, -182.5130026722889, N
The local , -101.40297055817452, -99.84091445286003, N
McDonalds, -155.93729816979265, -151.74035607078633, N
#coronavir, -199.2154357110619, -195.83691306974984, N
The prices, -157.74479277268458, -154.97598027837665, N
"With oil , -70.06903284381963, -61.49953583473742, N
In respons, -116.33750496593902, -117.02397136775633, P
Asian #pet, -98.26899673579891, -90.81255377177834, N
Mark your , -136.8399152926802, -138.26815852767777, P
[Whisperin, -69.98529998195639, -68.03237643409228, N
The reason, -120.90225537122582, -115.57414195838737, N
#BREAKING , -145.99272275325293, -137.22771601657024, N
Can @MOH_K, -206.90329506379192, -202.0599909486266, N
Honestly w, -35.738449431418715, -32.878771229898746, N
Big basket, -147.81553809770844, -150.47374525744223, P
Export of , -189.62925187657194, -187.07948357019865, N
A girl try, -159.8334058169838, -155.18498593361167, N
Our grocer, -44.16838134701435, -42.390216455522044, N
#HYD How w, -132.30838516259374, -131.8346387332542, N
Someone pu, -132.1445772715504, -129.31255949303258, N
Lock down , -127.55081987827357, -125.22849101657046, N
States are, -67.73539769591207, -63.57448441880726, N
Bunker ind, -70.5416459116873, -65.78132733304466, N
Beware of , -172.76861357959655, -170.54101487997787, N
$AF #Air F, -190.94519911366288, -186.1424625966103, N
Reporters , -204.45308650066542, -200.3297572427902, N
Im a week, -168.04526939776065, -166.5346844818962, N
18 seater , -131.94586605359956, -128.96404775744926, N
This... Th, -139.94813557733647, -128.1419792046756, N
Is Covid 1, -102.8024864124278, -98.35298541675314, N
If the #co, -160.10961910868343, -149.17079420592563, N
Shit's get, -86.7332027124214, -83.55333466335271, N
If things , -68.22585763539719, -66.59053897326918, N
Why does a, -139.78836268106159, -135.0897375775657, N
Two states, -58.92184257171448, -59.76994344282727, P
?This is a, -59.62157039926482, -55.00571759545503, N
@kxgrave20, -91.36519343617711, -91.09176113214636, N
@McDonalds, -149.20115953759816, -146.11248087550243, N
TRUMP: "Am, -143.85674883994184, -139.52214782296852, N
Some busin, -83.33767068591543, -83.47454073001057, P
THEN:- I c, -77.31953268599487, -75.42769559548181, N
OMG WE FIN, -83.1474312097359, -85.83154277727995, P
During the, -71.28914165389665, -70.91896331977432, N
COVID 19 h, -160.35079275526945, -155.47248257245235, N
@sainsbury, -134.19830388448239, -128.58878490522588, N
Complete S, -151.1649262673774, -145.49461028119634, N
@businessi, -119.15326527780005, -112.67791279247871, N
